40.7141667 -74.0063889 1 0
25.8572222 -80.2783333 1 98
39.9522222 -75.1641667 1 338
29.4238889 -98.4933333 1 486
42.48 -71.1 1 506
33.7455556 -117.8669444 1 530
37.775 -122.4183333 1 554
41.6638889 -83.5552778 1 647
32.783333299999995 -96.8 1 712
30.468611100000004 -87.23611109999999 1 876
35.14944439999999 -90.04888890000002 1 908
39.5297222 -119.8127778 1 911
41.15694439999999 -83.4169444 1 915
47.71805560000001 -116.9505556 1 928
20.8947222 -156.47 1 939
29.5819444 -95.7605556 1 964
35.084444399999995 -106.6505556 1 968
41.85 -87.65 1 974
33.9547222 -118.2111111 1 977
37.725 -122.155 1 988
41.2616667 -75.8972222 1 988
38.7877778 -90.2158333 1 991
41.1416667 -87.875 1 995
44.8408333 -93.2980556 1 995
41.61 -87.6466667 1 1005
38.6272222 -90.1977778 1 1009
41.8897222 -87.9888889 1 1033
38.9536111 -94.7333333 1 1040
33.6694444 -117.8222222 1 1049
32.7252778 -97.3205556 1 1060
40.7141667 -74.0063889 1 1061
26.625 -81.625 1 1062
40.7141667 -74.0063889 1 1072
42.0833333 -71.01888890000002 1 1100
34.1361111 -117.8644444 1 1103
37.775 -122.4183333 1 1145
41.4169444 -81.60611109999998 1 1199
40.5219444 -111.93833329999998 1 1201
39.1141667 -94.6272222 1 1217
37.6625 -121.8736111 1 1241
47.6063889 -122.33083329999998 1 1243
40.7141667 -74.0063889 1 1261
45.12 -93.2875 1 1264
34.17055560000001 -118.8366667 1 1264
34.0522222 -118.2427778 1 1265
42.4858333 -83.1052778 1 1289
40.7141667 -74.0063889 1 1291
41.1669444 -73.20527779999998 1 1298
38.6172222 -121.3272222 1 1307
34.0522222 -118.2427778 1 1341
36.1988889 -115.1166667 1 1347
34.8297222 -82.6016667 1 1352
33.4147222 -111.9086111 1 1360
40.9166667 -74.17222220000002 1 1366
41.7108333 -87.75805559999998 1 1381
41.85 -87.65 1 1395
35.14944439999999 -90.04888890000002 1 1403
33.9302778 -118.2105556 1 1423
33.4052778 -86.81138890000003 1 1432
39.7391667 -104.98416670000002 1 1443
35.960555600000006 -83.9208333 1 1466
42.7325 -84.5555556 1 1527
37.6922222 -97.3372222 1 1571
39.6836111 -75.75 1 1606
25.9013889 -97.4972222 1 1630
34.0238889 -118.1711111 1 1632
34.1425 -118.2541667 1 1640
30.2669444 -97.7427778 1 1691
40.3977778 -105.07444440000002 1 1709
35.6511111 -78.8338889 1 1712
38.7130556 -90.4297222 1 1719
36.175 -115.1363889 1 1927
29.4238889 -98.4933333 1 1941
33.4669444 -117.6972222 1 1943
42.0694444 -72.61527779999999 1 1958
37.56305560000001 -122.32444440000002 1 1971
42.33138889999999 -83.0458333 1 2005
40.7141667 -74.0063889 1 2018
38.6272222 -90.1977778 1 2070
42.5583333 -70.8805556 1 2077
33.8958333 -118.21916670000002 1 2084
32.7375 -101.9505556 1 2090
42.9133333 -85.70527779999998 1 2122
35.04555560000001 -85.30972220000002 1 2153
26.708055600000005 -80.2308333 1 2207
42.1944444 -71.2 1 2279
42.375 -70.9833333 1 2290
42.1416667 -71.3972222 1 2312
37.60861110000001 -77.37361109999998 1 2320
41.85 -87.65 1 2327
32.735555600000005 -97.1077778 1 2329
39.7683333 -86.1580556 1 2338
40.8 -96.6666667 1 2341
35.2219444 -101.8308333 1 2383
35.1980556 -111.6505556 1 2428
33.618888899999995 -117.9280556 1 2444
35.04555560000001 -85.30972220000002 1 2448
34.00944439999999 -118.10444440000002 1 2467
40.7002778 -73.5933333 1 2468
40.7986111 -74.2394444 1 2494
40.6669444 -111.8872222 1 2691
40.73555560000001 -74.17277779999998 1 2704
36.2297222 -93.1075 1 2712
