36.175 -115.1363889 1 0
42.7480556 -71.85472220000003 1 22
38.895 -77.0366667 1 44
32.2216667 -110.9258333 1 48
42.9133333 -85.70527779999998 1 54
26.1944444 -98.1833333 1 78
38.595 -90.5461111 1 106
34.0522222 -118.2427778 1 111
32.7152778 -117.1563889 1 122
33.0369444 -117.2911111 1 138
33.6669444 -93.5913889 1 148
30.275 -98.8716667 1 155
35.0716667 -81.65 1 175
33.4486111 -84.455 1 205
47.2530556 -122.44305559999998 1 217
43.0730556 -89.4011111 1 243
41.85 -87.65 1 245
40.7141667 -74.0063889 1 248
29.763055600000005 -95.3630556 1 256
41.85 -87.65 1 257
33.9375 -117.2297222 1 257
44.5883333 -69.5991667 1 278
38.7522222 -121.2869444 1 291
33.1958333 -117.3786111 1 320
36.0725 -79.79222220000003 1 354
33.4358333 -86.1058333 1 363
42.7761111 -71.07777779999998 1 364
30.738611100000004 -88.07888890000002 1 378
40.1672222 -105.1013889 1 435
41.6302778 -87.85388890000002 1 441
41.4819444 -81.7983333 1 495
38.2541667 -85.7594444 1 500
38.14944439999999 -79.0719444 1 538
34.0452778 -117.9427778 1 572
40.7141667 -74.0063889 1 595
35.1477778 -114.5675 1 600
31.758611100000003 -106.4863889 1 615
40.72805560000001 -74.0780556 1 626
40.1052778 -85.6802778 1 650
40.7141667 -74.0063889 1 661
41.2619444 -95.8608333 1 674
33.4352778 -112.3575 1 678
39.091111100000006 -94.4152778 1 683
36.5297222 -87.3594444 1 693
37.0058333 -121.5672222 1 714
39.7294444 -104.8313889 1 733
37.4852778 -122.2352778 1 733
35.2219444 -101.8308333 1 738
43.2227778 -71.0475 1 738
41.4458333 -74.4233333 1 745
40.1672222 -105.1013889 1 754
38.7672222 -77.085 1 758
42.7261111 -87.78277779999998 1 762
36.1538889 -95.9925 1 778
29.8847222 -97.6697222 1 784
42.2708333 -83.7263889 1 815
29.763055600000005 -95.3630556 1 817
39.2902778 -76.6125 1 831
39.9522222 -75.1641667 1 853
42.7261111 -87.78277779999998 1 877
31.758611100000003 -106.4863889 1 886
41.0997222 -80.64972220000001 1 906
39.8241667 -74.9980556 1 945
35.084444399999995 -106.6505556 1 946
29.4238889 -98.4933333 1 952
38.5891667 -121.3016667 1 973
39.3458333 -84.5605556 1 979
37.8402778 -85.9491667 1 1004
34.2694444 -118.7805556 1 1007
42.8863889 -78.87861109999999 1 1041
38.9822222 -94.6705556 1 1059
32.783333299999995 -96.8 1 1093
35.0886111 -92.4419444 1 1111
38.7077778 -77.0863889 1 1130
36.0997222 -80.2444444 1 1135
37.6547222 -122.40666670000002 1 1137
39.9258333 -75.12 1 1140
21.3069444 -157.8583333 1 1141
37.775 -122.4183333 1 1146
