59.6425 -151.5483333 1 3
32.5091667 -92.1191667 1 3
38.9686111 -77.34138890000001 1 12
41.1144444 -83.1780556 1 17
41.2619444 -95.8608333 1 18
41.35 -72.07888890000002 1 23
41.85 -87.65 1 30
42.3636111 -87.8447222 1 49
38.9516667 -92.3338889 1 53
40.7141667 -74.0063889 1 62
33.618888899999995 -117.9280556 1 71
26.4669444 -81.8016667 1 75
34.1063889 -117.5922222 1 85
44.5438889 -73.1483333 1 123
34.2694444 -118.7805556 1 127
42.0027778 -71.51527779999998 1 128
34.0522222 -118.2427778 1 129
36.72805560000001 -91.8522222 1 138
29.383611100000003 -94.9025 1 139
44.0522222 -123.0855556 1 140
41.3983333 -81.8047222 1 144
42.2408333 -83.2697222 1 145
32.7152778 -117.1563889 1 147
40.9311111 -73.8991667 1 151
43.7508333 -87.7144444 1 155
40.4591667 -74.36138890000002 1 159
40.7141667 -74.0063889 1 163
39.0638889 -108.55 1 168
34.2541667 -110.02916670000002 1 172
40.7141667 -74.0063889 1 175
42.24111110000001 -88.31611109999999 1 191
43.3094444 -73.6444444 1 194
42.6702778 -71.3025 1 204
35.14944439999999 -90.04888890000002 1 209
39.7972222 -84.31138890000003 1 209
36.1538889 -95.9925 1 210
29.5633333 -95.2858333 1 214
41.5733333 -87.7844444 1 222
42.5083333 -89.0316667 1 227
40.7141667 -74.0063889 1 229
33.6355556 -96.6086111 1 231
37.8227778 -121.2755556 1 234
41.915 -71.9094444 1 235
39.2902778 -76.6125 1 238
34.2694444 -118.7805556 1 251
33.4147222 -111.9086111 1 258
34.0922222 -117.43416670000002 1 258
44.8547222 -93.4705556 1 263
46.4166667 -117.01666670000002 1 272
40.4188889 -80.58972220000003 1 276
18.0836111 -67.0452778 1 282
41.2586111 -95.9375 1 294
35.226944399999994 -80.8433333 1 301
46.1383333 -122.93694440000002 1 306
47.6575 -117.2388889 1 311
26.2375 -80.125 1 315
37.6625 -121.8736111 1 323
42.33138889999999 -83.0458333 1 333
29.6158333 -95.5575 1 335
35.9152778 -94.9697222 1 335
30.3319444 -81.6558333 1 349
40.7141667 -74.0063889 1 371
36.8466667 -76.2855556 1 374
39.7683333 -86.1580556 1 400
39.9536111 -74.1983333 1 414
38.7191667 -90.2602778 1 418
38.8813889 -94.8188889 1 429
42.2069444 -71.68611109999998 1 430
40.4416667 -79.8822222 1 430
34.116111100000005 -118.1494444 1 437
40.1447222 -84.2425 1 437
42.11555560000001 -75.9591667 1 454
32.220555600000004 -98.2019444 1 455
39.2902778 -76.6125 1 461
36.2111111 -115.0722222 1 463
39.17305560000001 -77.2719444 1 467
37.4136111 -79.1425 1 477
41.5772222 -93.7111111 1 484
37.2152778 -93.2980556 1 491
29.991111100000005 -93.9583333 1 496
32.42055560000001 -104.2283333 1 504
44.2780556 -88.2719444 1 505
37.6688889 -122.0797222 1 506
41.4994444 -81.69555559999998 1 508
34.608611100000005 -98.39 1 517
27.8002778 -97.39611109999998 1 526
32.2977778 -110.9180556 1 549
29.619444399999995 -95.6347222 1 549
41.08138889999999 -81.5191667 1 550
42.46666670000001 -70.95 1 551
36.1658333 -86.7844444 1 554
45.14388889999999 -122.8541667 1 560
30.223888899999995 -92.0197222 1 565
39.9522222 -75.1641667 1 566
40.7141667 -74.0063889 1 574
41.84444439999999 -90.1886111 1 574
34.8697222 -111.7602778 1 595
42.2833333 -71.35 1 624
35.960555600000006 -83.9208333 1 630
46.2858333 -119.28333329999998 1 637
42.2666667 -72.6694444 1 639
40.4405556 -79.9961111 1 648
35.084444399999995 -106.6505556 1 656
33.764444399999995 -117.7930556 1 658
25.7055556 -80.3525 1 668
41.08138889999999 -81.5191667 1 673
36.3302778 -119.2911111 1 677
39.9611111 -82.99888890000003 1 677
34.148055600000006 -117.9980556 1 677
40.7141667 -74.0063889 1 681
40.7141667 -74.0063889 1 687
29.9544444 -90.075 1 695
38.52 -89.98388890000003 1 697
33.9413889 -118.3013889 1 708
40.7141667 -74.0063889 1 709
40.5247222 -111.86305559999998 1 717
41.9888889 -88.6866667 1 718
42.3086111 -83.48222220000002 1 726
42.33138889999999 -83.0458333 1 751
30.2669444 -97.7427778 1 766
32.0952778 -96.4686111 1 767
18.4608333 -66.2680556 1 769
41.6638889 -83.5552778 1 770
34.1991667 -118.18694440000002 1 772
40.7141667 -74.0063889 1 773
40.7141667 -74.0063889 1 780
41.4169444 -87.36527779999999 1 787
48.2325 -101.2958333 1 791
32.2216667 -110.9258333 1 802
26.1 -80.4 1 809
