7.77105e-22,3.79411e-18,0.00528512,0.00310344,0.00220479,0.00112227,0.0
2.05258e-20,0.0121447,0.00278545,0.00122195,0.00210429,0.00116207,0.0
0.00134805,0.000508094,0.00421713,0.00346794,0.00176514,0.00117816,0.0
0.00326638,0.00286646,0.00475683,0.00338021,0.00170103,0.0011797,0.0
0.0104421,0.00429122,0.00420302,0.00167415,0.00250155,0.00104586,0.0
0.00591078,0.00625393,0.00784405,0.00142495,0.00154849,0.00120456,0.0
2.43864e-24,0.00379434,0.0027187,0.00273749,0.00140269,0.00124953,0.0
0.00398848,0.00577841,0.00111664,0.0043745,0.00146218,0.00119674,0.0
0.0085356,0.00171768,0.00776374,0.00335718,0.00142147,0.00114557,0.0
0.00799851,0.00123862,0.00313766,0.00469712,0.00181502,0.00113052,0.0
0.00964973,2.02832e-13,0.00254504,0.00435586,0.00148929,0.00123264,0.0
0.00865848,0.000150716,0.00291063,0.00458047,0.00139728,0.00117371,0.0
2.18819e-05,0.00421226,0.00226101,0.00340489,0.00175664,0.00122706,0.0
0.000435,0.00547181,0.00374224,0.00141225,0.00220257,0.00114951,0.0
0.00540239,0.00438158,0.00260184,0.00282464,0.00220786,0.00118305,0.0
0.00566013,0.00269951,1.36741e-11,0.0032134,0.00235429,0.00114102,0.0
0.00974547,0.00206714,0.00440416,0.00280612,0.00105597,0.00112758,0.0
0.00808653,0.00447351,0.00391458,0.00304637,0.00184043,0.00119573,0.0
5.20376e-12,0.00169385,0.00490171,0.00463729,0.00211291,0.0010783,0.0
8.36042e-17,0.00743799,0.000603711,0.00445406,0.00185725,0.00115759,0.0
5.29096e-25,0.00106379,0.00467412,0.00221568,0.00209052,0.00115237,0.0
0.00191699,0.00460344,0.0024693,0.0019864,0.00138551,0.00119292,0.0
0.0127609,0.00598585,0.00318494,0.00319298,0.0014521,0.00116219,0.0
0.00730271,0.00268988,0.00144126,0.00311808,0.00161236,0.00120093,0.0
0.00187582,0.00708759,0.00311176,0.00344489,0.00137131,0.00118748,0.0
0.0106736,0.00451173,0.0056758,0.00168441,0.00165805,0.00122428,0.0
0.00770565,1.82087e-12,0.00224517,0.0037446,0.000845082,0.00125128,0.0
1.86356e-25,0.00521431,0.00106644,0.0040414,0.00148852,0.00118623,0.0
1.13553e-31,0.00537858,0.00634686,0.00336508,0.000891077,0.00119584,0.0
1.62057e-22,0.00485741,0.00518267,0.00193688,0.00152695,0.00124342,0.0
1.51613e-19,0.00134024,0.0084052,0.0029066,0.00178506,0.00115506,0.0
0.00978394,0.0132689,0.00290666,0.0023637,0.00213766,0.00114118,0.0
0.00318038,0.00536499,0.00525939,0.00306551,0.00132499,0.00117337,0.0
8.02071e-11,0.00172467,0.00428659,0.0025862,0.0021986,0.00108127,0.0
0.0049448,0.00328159,0.0043623,0.00290119,0.00152416,0.00120387,0.0
0.000516043,0.00426823,0.00136634,0.00244702,0.00223218,0.0011785,0.0
0.00434735,0.00306089,0.00152156,0.00170364,0.00176693,0.00121391,0.0
0.0045387,1.22525e-26,0.00506172,0.002679,0.00207842,0.00112866,0.0
0.00302319,0.00678685,0.00390863,0.00282324,0.00208306,0.00110345,0.0
0.00781251,0.00361068,0.00468009,0.00255058,0.00136231,0.00121501,0.0
0.0103329,1.50995e-23,0.0014177,0.00206656,0.00191744,0.00117797,0.0
0.00535756,0.00672602,0.00495842,0.00133776,0.00211822,0.00112602,0.0
0.0135962,0.0014275,0.00188565,0.000845544,0.00225558,0.00115401,0.0
9.7443e-35,0.00590774,0.00199514,0.00241144,0.00171424,0.00120379,0.0
4.02296e-28,5.33363e-10,0.000196416,0.0034659,0.0017353,0.00122645,0.0
0.0053567,0.00468602,0.00254299,0.0030631,0.000711989,0.00127827,0.0
0.00732478,0.00243083,0.00331204,0.00170783,0.00220279,0.00117844,0.0
0.00774643,0.00565517,0.00698347,0.00357735,0.00170828,0.0010938,0.0
0.0030165,1.99601e-31,4.68198e-10,0.00500442,0.00145163,0.00119628,0.0
0.0138586,0.00139949,0.00434752,0.00383981,0.000954486,0.00116753,0.0
0.00051953,0.00908981,0.00657769,0.00276557,0.00197004,0.00111632,0.0
0.00344513,0.00309793,0.00599337,0.00517832,0.00255305,0.000989957,0.0
0.0069173,0.0047134,0.000341864,0.00293725,0.00224058,0.0011358,0.0
0.0126961,2.58871e-16,0.0010563,0.00228644,0.00260846,0.00113515,0.0
0.0,0.00757097,0.00223326,0.0022181,0.00115756,0.00123371,0.0
0.00702416,0.000463503,0.00429025,0.0037059,0.00212743,0.00115624,0.0
0.0,3.2489e-25,0.00164184,0.00208019,0.00241333,0.00121242,0.0
0.0119463,0.00563913,0.00444772,0.00447866,0.000776683,0.0012096,0.0
0.0123631,0.0033306,0.00530641,0.00031481,0.00190302,0.0011055,0.0
0.00324329,0.00568325,0.00409995,0.0046579,0.00212267,0.0010616,0.0
0.000208297,0.00244172,0.00293039,0.00324108,0.00234037,0.00110261,0.0
0.0176139,0.00128494,0.00244836,0.00458203,0.0012134,0.00115482,0.0
