2.56841e-32,3.67334e-05,0.00195896,0.000581763,0.00190118,0.000948785,0.0
0.00376573,0.000971247,3.6284e-16,0.0014883,0.000806672,0.00094745,0.0
0.0,7.64357e-08,0.00245872,0.00169599,0.000670699,0.000995886,0.0
2.0688e-30,0.00399286,0.000460521,0.000729581,0.00155579,0.000902098,0.0
0.0,0.0,0.00162498,0.000795781,0.00104694,0.00106317,0.0
0.0101765,3.61499e-38,0.00147501,0.00183584,0.00212673,0.00094976,0.0
0.0,0.0027298,0.000612424,0.00169995,0.000653984,0.000970069,0.0
1.53438e-23,5.12043e-31,0.00270149,0.00179856,0.000782615,0.00100133,0.0
0.0,4.90425e-24,3.46704e-08,0.00283914,0.000741999,0.000940622,0.0
0.00797154,1.42462e-24,0.00213287,0.00166359,0.00170746,0.000881332,0.0
0.00798938,0.00418926,0.000887621,0.00242694,0.00151254,0.000928331,0.0
0.0044961,0.000544748,1.40289e-09,0.000580112,0.00134713,0.000955082,0.0
0.00187082,0.00339893,7.22383e-26,0.000358268,0.00114639,0.00106697,0.0
9.57247e-05,1.86347e-18,0.00470254,0.00242668,0.00139841,0.000948254,0.0
0.0,1.03868e-30,0.00108579,0.00109416,0.00157371,0.000929275,0.0
0.0,1.26488e-29,0.00153928,3.76933e-05,0.00149468,0.00089938,0.0
0.00546973,0.00360349,0.00176681,0.000542908,0.00127522,0.000929192,0.0
0.0,0.00636757,0.000223354,0.0028117,0.000814079,0.000912699,0.0
0.0,6.37108e-12,1.15178e-23,0.00207613,0.00164397,0.000884496,0.0
7.85944e-16,0.0,5.27649e-12,0.00227961,0.00164584,0.000810805,0.0
1.37155e-23,0.00613839,0.000328465,0.00264376,0.00116078,0.000849494,0.0
0.0,0.00548101,2.70434e-15,0.00118174,0.000453066,0.000948798,0.0
0.0049664,0.000608854,0.00341501,0.00257209,0.00126389,0.000920667,0.0
0.00309608,1.42697e-28,0.00168259,0.00052145,0.000845969,0.000979207,0.0
0.0,0.00778965,1.44349e-05,0.00128567,0.00133482,0.000962531,0.0
0.00737297,0.00563162,1.27072e-23,0.00318604,0.00157748,0.000845774,0.0
0.0092701,0.0,0.00262376,0.00306889,0.000529715,0.000934676,0.0
0.0,0.00944728,0.00160546,0.0017831,0.00159771,0.000895613,0.0
