0.00408904,7.37711e-37,0.001737,0.00392976,0.000683915,0.000954743,0.0
0.0,0.00290256,0.00222609,0.00193876,0.00045069,0.000902091,0.0
0.0,5.35951e-25,0.00138552,0.00256518,0.000655068,0.000943613,0.0
0.0,0.00018839,0.00115395,0.00149027,0.00120993,0.000932334,0.0
0.000239873,0.00453548,0.000947123,0.00133914,0.0011761,0.000913089,0.0
0.0,0.000850361,0.00625243,0.00249517,0.00117489,0.000839758,0.0
0.00420328,1.48084e-29,0.00345491,0.0027614,0.00106616,0.000835856,0.0
0.0,0.000521319,0.00420786,1.8628e-23,0.00108409,0.000910389,0.0
3.38615e-27,5.71135e-29,0.0034014,0.0030342,0.00118717,0.000878105,0.0
0.0,7.34083e-22,0.000596508,0.001977,0.000770853,0.000888782,0.0
0.00282125,0.00118881,0.000588496,0.00163931,0.000707737,0.000912625,0.0
0.0,0.0,0.00177361,0.0015143,0.00171378,0.000854052,0.0
0.00393048,1.27246e-07,9.48921e-11,0.00194341,0.0012814,0.000967527,0.0
0.00192175,0.0,5.54468e-25,0.00226438,0.00147142,0.000866149,0.0
3.51724e-32,0.00118121,0.000872581,0.00232441,0.0011722,0.000970469,0.0
8.83704e-11,0.0,0.00281836,0.00157828,0.00109405,0.00088602,0.0
0.00811918,0.00534516,0.000158645,0.00167516,0.00143273,0.00081979,0.0
0.0046998,3.67172e-23,2.82304e-07,0.00194982,0.000475835,0.000976438,0.0
3.17389e-24,0.00144187,0.00177816,0.00237324,0.000477785,0.000995022,0.0
3.67214e-38,0.00244946,0.00130752,0.00124612,0.0010863,0.000905391,0.0
0.00432654,2.37078e-16,0.00228699,0.000483567,0.00200814,0.000894639,0.0
0.00487987,6.57922e-21,1.7888e-23,0.00104145,0.00138066,0.00090038,0.0
0.00502952,0.000709669,2.52287e-23,0.00134291,0.00166613,0.000885709,0.0
1.77557e-25,9.70585e-09,0.00204667,0.000194207,0.00151597,0.000974061,0.0
1.60365e-15,0.000234494,0.00145989,0.0018308,0.00157309,0.000950526,0.0
3.40943e-26,0.0,0.0016315,0.00298112,0.000980405,0.000900654,0.0
2.97139e-35,6.69854e-36,0.000455663,0.0009283,0.00118866,0.00095751,0.0
0.0,0.00220416,0.0,1.67507e-06,0.000568209,0.000990792,0.0
0.0,1.68082e-23,0.00188931,0.000619352,0.00054707,0.000976147,0.0
4.78997e-11,0.0,0.00347169,0.00229472,0.00147996,0.000893563,0.0
1.28826e-23,0.0,0.00193263,3.9447e-05,0.0016178,0.000986306,0.0
1.63499e-23,0.0,0.00170893,0.003605,0.000612666,0.000927696,0.0
