0.0559925,0.000938555,0.000439069,9.5273e-05,1.05726e-05,5.30317e-07,1.06495e-23,0.0,0.0
0.0526691,0.000730868,0.00042731,0.000127627,8.86329e-06,4.76895e-07,6.51956e-24,0.0,0.0
0.0672787,0.000120549,0.000439651,0.000104966,1.05617e-05,3.74677e-07,2.11229e-30,0.0,0.0
0.0713159,0.000749866,0.000387417,0.000127251,8.77567e-06,3.01009e-07,1.36659e-23,0.0,0.0
0.0598453,0.00120313,0.000534831,9.8611e-05,1.21561e-05,1.33261e-07,0.0,0.0,0.0
0.0810589,0.000404161,0.000282763,0.00010399,9.20094e-06,5.1708e-07,7.55156e-24,0.0,0.0
0.0675053,0.00112587,0.000315572,0.000106558,1.14565e-05,2.94746e-07,1.15379e-28,0.0,0.0
0.0617179,0.000132386,0.000537583,0.000104389,9.90861e-06,4.11666e-07,6.74502e-24,0.0,0.0
0.0562936,0.00111475,0.000330143,0.000103462,1.46797e-05,8.37559e-08,8.48217e-24,0.0,0.0
0.0616048,0.000477634,0.000446634,0.00010404,1.14455e-05,3.10674e-07,8.20116e-24,0.0,0.0
0.0743057,0.000618713,0.000442652,0.000100954,9.45512e-06,3.99609e-07,1.14207e-23,0.0,0.0
0.0635709,0.000385675,0.000449277,0.000119989,9.24894e-06,3.82666e-07,4.80982e-24,1.54143e-44,0.0
0.0571193,0.000968059,0.000320088,9.88596e-05,1.09177e-05,5.73497e-07,2.0769e-28,0.0,0.0
0.0507287,0.00156204,0.000354083,0.00011694,1.0901e-05,3.764e-07,8.88231e-24,0.0,0.0
0.0624679,0.000886157,0.000373568,9.62497e-05,1.16977e-05,3.91368e-07,1.06737e-41,0.0,0.0
0.0689442,0.000406982,0.00045461,9.51175e-05,1.11686e-05,3.3765e-07,1.02898e-23,0.0,0.0
0.0706132,0.000787873,0.000434324,9.26007e-05,1.075e-05,3.74562e-07,1.50409e-23,0.0,0.0
0.0549916,0.000890404,0.000434836,0.000112472,1.10891e-05,3.21713e-07,9.9078e-24,0.0,0.0
0.0689764,0.000459165,0.000350636,0.00010269,1.19219e-05,2.88893e-07,1.19456e-32,0.0,0.0
0.0662562,0.00112519,0.000539857,9.80848e-05,1.01354e-05,2.90313e-07,0.0,0.0,0.0
0.0875901,0.000507272,0.000339379,7.91334e-05,9.59678e-06,5.64262e-07,7.79424e-24,0.0,0.0
0.0754204,0.000925295,0.000326386,0.00010185,1.08095e-05,3.24247e-07,0.0,0.0,0.0
0.0630119,0.000599924,0.000361169,0.000118919,9.52432e-06,4.47823e-07,8.01231e-24,0.0,0.0
0.0736201,0.000631016,0.000409229,9.55306e-05,1.1557e-05,2.60105e-07,0.0,0.0,0.0
0.076118,0.0010719,0.000336598,0.000100765,1.11195e-05,2.64845e-07,1.26769e-23,0.0,0.0
0.0601767,0.000187172,0.000390487,0.00010172,1.17362e-05,4.11588e-07,0.0,0.0,0.0
0.053861,0.000420633,0.000360613,0.000111096,1.09146e-05,5.00863e-07,1.24089e-25,0.0,0.0
0.0437015,0.00101143,0.000697127,0.00011314,9.36111e-06,3.42259e-07,1.36957e-23,0.0,0.0
0.0786092,0.00107229,0.000300435,7.29304e-05,1.23906e-05,4.0855e-07,7.66244e-41,0.0,0.0
0.0586049,0.00138031,0.000297487,0.000108452,1.25431e-05,2.58587e-07,1.32152e-23,0.0,0.0
0.0761199,0.000831374,0.00045168,0.000108091,9.70226e-06,2.45914e-07,5.67875e-24,0.0,0.0
0.0560488,0.000361065,0.000374634,0.000104109,1.40283e-05,1.79206e-07,2.11587e-33,0.0,0.0
0.0624194,0.000724981,0.00031584,0.000113411,9.85716e-06,5.11504e-07,7.03571e-24,0.0,0.0
0.0480164,2.2792e-11,0.000463704,0.000129312,9.64744e-06,4.60696e-07,4.28781e-33,0.0,0.0
0.0638953,0.0005495,0.00028375,0.000119495,9.38439e-06,5.40041e-07,2.20536e-32,0.0,0.0
0.0503159,0.00053303,0.000310151,0.000138318,1.22576e-05,1.66352e-07,3.58172e-42,0.0,0.0
0.0727359,0.000116286,0.000221056,0.00010438,1.11434e-05,4.95235e-07,1.45857e-23,0.0,0.0
0.0718439,0.00110949,0.000436568,8.17302e-05,1.12401e-05,3.77418e-07,1.06355e-23,0.0,0.0
0.0518587,0.00128639,0.000445838,0.000150067,6.74373e-06,4.27099e-07,9.57581e-24,0.0,0.0
0.0736368,0.000344392,0.000333402,8.94452e-05,1.0577e-05,5.47151e-07,2.59867e-32,0.0,0.0
0.0707786,0.000832455,0.000368823,9.83935e-05,1.1385e-05,3.12384e-07,8.93315e-24,0.0,0.0
0.0555776,0.000644808,0.00049663,0.000108309,1.14935e-05,2.64277e-07,3.56758e-26,0.0,0.0
0.0703025,0.00132132,0.000387814,9.79698e-05,9.09327e-06,5.12767e-07,2.09277e-34,0.0,0.0
0.0668204,0.00125377,0.000437408,0.000135617,8.17833e-06,2.34237e-07,1.06588e-23,0.0,0.0
0.0685191,0.000241173,0.000391867,0.000115483,9.37629e-06,4.31136e-07,6.22876e-24,0.0,0.0
0.0872508,0.000513272,0.000325274,0.000109229,1.01082e-05,2.24819e-07,2.23411e-39,0.0,0.0
0.066355,0.000659569,0.000275597,0.000126695,1.02421e-05,3.38009e-07,3.10686e-33,0.0,0.0
0.0702638,0.000458434,0.000369316,0.000120369,9.89519e-06,3.05368e-07,8.01165e-24,0.0,0.0
0.0753807,0.000152033,0.000193936,0.000136154,8.98969e-06,4.16693e-07,6.8593e-35,0.0,0.0
0.0672638,0.000575055,0.000407924,0.000118347,1.04354e-05,2.46073e-07,0.0,0.0,0.0
0.0490604,0.000366253,0.000445302,0.000142423,9.5756e-06,3.09009e-07,7.06653e-24,0.0,0.0
0.0504241,0.000732281,0.000311406,0.000103409,1.24899e-05,4.66306e-07,7.73212e-24,0.0,0.0
0.0640205,0.00207027,0.000336097,0.00010557,1.30061e-05,5.41402e-08,5.01287e-28,0.0,0.0
0.066661,0.00157105,0.000351497,0.000127111,8.32416e-06,3.70695e-07,7.54434e-24,0.0,0.0
0.0581389,0.000738729,0.000523116,0.000105178,1.2632e-05,9.45476e-08,6.50791e-24,0.0,0.0
0.0669777,0.000826953,0.000251125,0.000130449,9.73153e-06,3.6185e-07,1.10211e-24,0.0,0.0
0.0730019,0.000580344,0.00026461,0.000102422,8.89819e-06,6.70936e-07,0.0,0.0,0.0
0.0597195,0.000437881,0.00041796,0.000115572,1.11885e-05,2.84754e-07,8.50442e-24,0.0,0.0
0.0690691,0.000508159,0.000611127,8.76155e-05,1.098e-05,2.44407e-07,1.73839e-27,0.0,0.0
0.0536764,0.001273,0.000307394,9.7245e-05,1.21305e-05,4.78666e-07,1.03232e-23,0.0,0.0
0.0567701,0.000882505,0.000522948,9.89396e-05,1.10809e-05,3.36298e-07,5.78596e-24,1.54143e-44,0.0
0.060864,0.00155794,0.000318154,0.000115497,1.24465e-05,1.29623e-07,0.0,0.0,0.0
0.0625686,0.000424043,0.000409195,0.000100574,1.10146e-05,4.3025e-07,7.77556e-24,0.0,0.0
0.0664745,0.0008655,0.000374644,0.00011446,8.88526e-06,4.7994e-07,6.28955e-24,0.0,0.0
0.0596207,0.000570686,0.000495057,0.000112883,9.24312e-06,4.33186e-07,1.06989e-23,0.0,0.0
0.0570314,0.000448052,0.000495552,8.6584e-05,1.17538e-05,4.5465e-07,1.48604e-23,0.0,0.0
0.0628107,0.000333688,0.000284095,0.000129367,1.03268e-05,3.68874e-07,0.0,0.0,0.0
0.0783721,0.000991146,0.000406813,0.000102362,1.073e-05,1.93213e-07,1.09455e-23,0.0,0.0
0.0707477,0.000926485,0.000267406,0.000108651,1.26855e-05,1.68225e-07,0.0,0.0,0.0
0.0671211,5.32571e-05,0.000413335,9.83576e-05,1.25186e-05,2.56805e-07,6.58576e-24,0.0,0.0
0.0625086,0.000627853,0.000529978,9.61212e-05,1.0601e-05,3.64808e-07,7.65626e-40,0.0,0.0
0.0640636,0.000970094,0.000510857,6.94967e-05,1.35765e-05,2.60677e-07,5.01876e-27,0.0,0.0
0.0623024,0.000926367,0.000451946,0.00011023,8.35552e-06,5.40626e-07,1.14894e-23,0.0,0.0
0.0659577,0.000919796,0.00041422,9.57136e-05,1.12281e-05,3.56923e-07,8.65125e-24,0.0,0.0
0.0587585,0.0016153,0.000388032,0.000119519,1.07783e-05,2.20251e-07,5.76545e-38,0.0,0.0
0.0754586,0.000319453,0.000379606,0.000103679,9.64554e-06,4.3793e-07,4.68185e-32,0.0,0.0
0.0712587,0.000440079,0.000373905,0.000118358,9.37759e-06,3.68539e-07,1.2638e-23,0.0,0.0
0.0717629,0.00013418,0.000456777,9.7347e-05,7.18175e-06,7.58445e-07,1.06723e-23,0.0,0.0
